title,image,description
"Narcotrafic : devant le Sénat, le portrait d’une France où « aucun territoire n’est épargné »",https://img.lemde.fr/2023/11/28/0/0/5722/3814/110/73/60/0/3b1a4e5_1701167982825-953661.jpg,"Les premières auditions de la commission d’enquête sur l’impact du narcotrafic ont eu lieu lundi. Les faits d’homicides ou de tentatives d’homicides liés aux trafics de stupéfiants ont augmenté de 57 % depuis le début de l’année 2023, par rapport à 2022."
Retraites complémentaires : les partenaires sociaux disposés à trouver un compromis sur le dossier de l’Agirc-Arrco,https://img.lemde.fr/2023/11/27/31/0/6285/4190/110/73/60/0/12d72aa_1701099374046-000-336l4ta-1.jpg,Patronat et syndicats ont repris les discussions afin d’éviter une ponction de l’Etat dans la caisse de retraite complémentaire du privé.
Projet de loi sur l’immigration : « Les Français attendent de la représentation parlementaire responsabilité et dignité »,https://img.lemde.fr/2023/11/21/0/0/8256/5504/110/73/60/0/032b8fb_5934167-01-06.jpg,"Dans sa version actuelle, le texte, qui entame son parcours à l’Assemblée nationale, aggrave une situation déjà dramatique, mais il est peut-être encore temps de parvenir à un compromis transpartisan, acceptable par l’ensemble des forces de progrès, estime, dans une tribune au « Monde », Pierre Henry, président de l’association France Fraternités."
"Gérald Darmanin suggère la dissolution de trois groupuscules d’extrême droite, après l’attroupement violent de militants à Romans-sur-Isère",https://img.lemde.fr/2023/11/22/0/0/4563/3042/110/73/60/0/adee61c_2023-11-22t102722z-1418001439-rc2ai4afj5y6-rtrmadp-3-france-politics.JPG,Le ministre de l’intérieur a cité « un groupe qui s’appelle la Division Martel (…) et deux autres dont [il] ne peut pas évoquer les noms ».
"« Plus les élections européennes approchent, plus elles prennent l’allure d’un référendum pour ou contre l’UE »",https://img.lemde.fr/2023/11/22/0/0/5550/3700/110/73/60/0/86da7fe_5939779-01-06.jpg,"Longtemps protégée par ses institutions et la force du front républicain, la France apparaît aujourd’hui aussi vulnérable à l’extrême droite que quelques-uns de ses alliés européens, observe dans sa chronique Françoise Fressoz, éditorialiste au « Monde »."
Projet de loi sur l’immigration : « L’asile ne doit plus être l’instrument d’une importation continue de travailleurs dociles »,https://img.lemde.fr/2023/11/27/0/0/5119/3413/110/73/60/0/7df4d5c_5975270-01-06.jpg,"La philosophe et écrivaine Ayyam Sureau estime, dans une tribune au « Monde », qu’il serait plus pertinent de rétablir pour ceux qui désirent travailler en France le droit d’y séjourner pour ce motif au lieu de les humilier en les réduisant à des fraudeurs du droit d’asile, et ce alors que les députés entament l’examen du texte."
Voyage d’Anne Hidalgo en Polynésie : le symptôme d’une gestion solitaire,https://img.lemde.fr/2023/11/27/0/0/5538/3692/110/73/60/0/cf58f0e_1701098602942-972495.jpg,"La maire de Paris avait maintenu son déplacement ultramarin, du 16 octobre au 5 novembre, en dépit des alertes de ses conseillers les plus proches. Elle peine à s’extraire de la polémique, malgré les multiples contre-feux allumés."
Biodiversité : une nouvelle stratégie nationale sans décision sur les pesticides ou l’agriculture,https://img.lemde.fr/2023/11/27/1/0/3250/2166/110/73/60/0/e332292_1701100160741-rea-278765-026.jpg,"Le gouvernement a présenté, lundi 27 novembre, la troisième édition de la stratégie nationale pour la biodiversité, déclinée en 40 mesures et 200 actions. Ces annonces n’ont pas convaincu l’ensemble des associations."
"Biodiversité : face à « l’effondrement », le gouvernement présente 40 mesures pour « inverser la tendance »",https://img.lemde.fr/2023/11/23/0/0/6000/4000/110/73/60/0/cd56684_5949134-01-06.jpg,"Le Comité national de la biodiversité, qui réunit 150 scientifiques, collectivités ou ONG, avait fustigé le projet de « stratégie nationale biodiversité » présenté en juillet."
"Anne Hidalgo : « Pour rester fidèle à mes convictions et à mon engagement, je quitte aujourd’hui X »",https://img.lemde.fr/2023/11/27/0/13/504/336/110/73/60/0/bc4b28b_1701076062815-hidalgo-twitter.png,"Dans une tribune au « Monde », la maire de Paris explique pourquoi elle vient de supprimer son compte. Selon elle, le réseau social X (ex-Twitter), propriété du milliardaire Elon Musk est devenu un outil de déstabilisation de la démocratie."
Projet de loi « immigration » : des députés Les Républicains tendent la main au gouvernement,https://img.lemde.fr/2023/11/27/0/0/6384/4256/110/73/60/0/12685fd_1701071189176-000-33j689g.jpg,"A la veille du début de l’examen du texte en commission, dix-sept élus de droite se sont dit prêts, dans une tribune, dimanche 26 novembre, à voter le texte s’il restait proche de la version adoptée par le Sénat."
Emmanuel Macron cherche à prendre le pouls de la France,https://img.lemde.fr/2023/11/24/0/0/5472/3648/110/73/60/0/d25e906_1700842775640-981829.jpg,"Sondages, médias, élus locaux… Isolé par sa fonction, le chef de l’Etat s’est mis en quête de capteurs pour ne pas perdre le lien avec une société en tension."
"Le ministre du travail, Olivier Dussopt, devant la justice pour « favoritisme »",https://img.lemde.fr/2023/11/25/0/0/6001/4001/110/73/60/0/7c2e88a_5959451-01-06.jpg,"De lundi à jeudi, le ministre comparaît devant le tribunal correctionnel de Paris. Il est soupçonné d’avoir procuré, en 2009, un « avantage injustifié » à une société dans le cadre de l’octroi d’un marché public, lorsqu’il était maire d’Annonay. S’il était condamné, il devrait démissionner."
Budget de la sécurité sociale : Elisabeth Borne déclenche une nouvelle fois l’article 49.3,https://img.lemde.fr/2023/11/26/0/132/4165/2777/110/73/60/0/c9c8dcb_5972080-01-06.jpg,"La France insoumise a aussitôt déposé une motion de censure, alors que sa précédente a été rejetée par l’Assemblée nationale dimanche."
Nouvelle-Calédonie : vers un accord sans l’Union calédonienne ?,https://img.lemde.fr/2023/11/26/1/0/2710/1806/110/73/60/0/d95e24c_1701025343935-000-32xj8yy.jpg,"« Il n’y a pas d’avenir dans la Calédonie française », répète le président de l’UC, Daniel Goa, qui refuse toujours une vraie négociation à trois, entre l’Etat, les non-indépendantistes et les indépendantistes. Le ministre de l’intérieur promet de revenir à Nouméa, dès le 4 décembre, si les conditions de la reprise du dialogue sont réunies."
"En Nouvelle-Calédonie, sur les terres kanak, la vie suspendue aux heurs et malheurs du nickel",https://img.lemde.fr/2023/11/22/107/0/4500/3000/110/73/60/0/bdf5f12_1700666280039-mfache-le-nickel-en-province-nord-nouvelle-calei-donie-238.jpg,"L’industrie du nickel, essentielle à l’économie de la province Nord, dirigée par les indépendantistes kanak, subit une grave crise. Le ministre de l’économie, Bruno Le Maire, doit rencontrer à Nouméa, le 27 novembre, les acteurs du secteur."
Meurtre de Thomas à Crépol : des militants d’extrême droite samedi soir à Romans-sur-Isère pour « en découdre »,https://img.lemde.fr/2023/11/26/81/0/4800/3200/110/73/60/0/5288dcc_1701006994629-maxnewsworldsix103875.jpg,"Un jeune militant a été « sorti de sa voiture de force », puis « tabassé » selon la préfecture. Les événements ont été condamnés par des responsables, qui pointent en particulier la « responsabilité politique » de l’extrême droite."
"Stéphane Séjourné, invité de « Questions politiques » : « Toute la classe politique se vautre dans la récupération » après le meurtre de Thomas à Crépol",https://img.lemde.fr/2023/11/23/0/0/5760/3840/110/73/60/0/89c53fe_1700757112349-954471.jpg,"L’eurodéputé et secrétaire général du parti Renaissance était l’invité de France Inter, de France Télévisions et du « Monde » dimanche, de midi à 13 heures."
"« Dédiabolisation » dans « Le Monde », une stratégie gagnante pour le Rassemblement national",https://img.lemde.fr/2023/11/21/0/0/7515/5010/110/73/60/0/3c97c8c_1700576021150-000-343c8h9.jpg,La volonté de Marine Le Pen d’élargir la base électorale du parti d’extrême droite en lissant son discours radical s’est illustrée par sa participation à la marche « pour la République et contre l’antisémitisme ». Le néologisme « dédiabolisation » apparaît dans le quotidien le 2 septembre 1989.
Agnès Buzyn : « Qui peut penser qu’un hypothétique refus de soins décourage l’immigration clandestine ? »,https://img.lemde.fr/2023/11/28/0/0/4678/3118/110/73/60/0/7abdabb_1701183281750-000-33qz69b.jpg,"Voulue par le Sénat, la transformation de l’aide médicale d’Etat revient à faire peser la lutte contre l’immigration clandestine sur le budget des hôpitaux et sa responsabilité sur les médecins hospitaliers, en espérant qu’ils oublieront le serment d’Hippocrate, déplore, dans une tribune au « Monde », l’ancienne ministre de la santé."
"En Turquie, l’intellectuel Hrant Dink meurt une troisième fois",,"L’assassin du poète, militant et journaliste d’origine arménienne vient d’obtenir une libération conditionnelle pour bonne conduite. Une décision survenant après un procès qualifié en 2011 de « comédie judiciaire », et alors qu’aucun commanditaire n’a jamais été inquiété."
« Une brève histoire des hackeurs russes » : éclairage des fantassins virtuels du Kremlin,https://img.lemde.fr/2023/11/27/251/0/489/326/110/73/60/0/7aac4cd_1701071673178-9782330184339.jpg,"Devenus dès les années 1990 des virtuoses du piratage bancaire, des jeunes russophones férus d’informatique ont peu à peu été mis à contribution par le pouvoir pour attaquer des cibles géostratégiques."
La Turquie cherche des avions de combat pour renflouer sa flotte obsolète,https://img.lemde.fr/2023/11/28/0/0/3999/2666/110/73/60/0/5bef5ca_1701157061293-000-33zf674.jpg,"Faute d’obtenir des F-16 des Etats-Unis, le gouvernement turc s’est tourné vers l’Eurofighter. Mais il se heurte pour l’instant à l’opposition de l’Allemagne, membre du consortium."
Niger : le régime militaire abroge une loi contre les trafiquants de migrants,https://img.lemde.fr/2023/11/28/0/0/6720/4480/110/73/60/0/7c151c7_1701166972684-000-33cp3tj.jpg,Le texte avait été adopté en 2015 dans le cadre d’un accord avec l’Union européenne pour endiguer les flux d’exilés ouest-africains en route pour l’Europe via la Libye ou l’Algérie.
"En direct, guerre en Ukraine : la poursuite de l’aide à Kiev est d’une importance « existentielle » pour l’Europe, déclare Olaf Scholz",https://img.lemde.fr/2023/11/28/0/55/5389/3593/110/73/60/0/556fdce_2023-11-28t095745z-1254649697-rc29m4ap8a0q-rtrmadp-3-germany-economy-budget-scholz.JPG,"Le chancelier allemand s’est exprimé devant les députés allemands, mardi, à Berlin, pour obtenir davantage de marge de manœuvre budgétaire. Après les Etats-Unis, l’Allemagne est le pays qui fournit l’aide la plus importante à l’Ukraine."
Démantèlement d’un important groupe de rançongiciels en Ukraine,https://img.lemde.fr/2023/10/25/33/0/2000/1333/110/73/60/0/4b582b6_1698248550584-ransomware-illu-ordi-bombe.png,Une enquête conjointe de plusieurs polices européennes a permis d’arrêter les cinq responsables présumés d’un réseau opérant depuis plusieurs villes du pays.
Projet de loi sur l’immigration : « Les Français attendent de la représentation parlementaire responsabilité et dignité »,https://img.lemde.fr/2023/11/21/0/0/8256/5504/110/73/60/0/032b8fb_5934167-01-06.jpg,"Dans sa version actuelle, le texte, qui entame son parcours à l’Assemblée nationale, aggrave une situation déjà dramatique, mais il est peut-être encore temps de parvenir à un compromis transpartisan, acceptable par l’ensemble des forces de progrès, estime, dans une tribune au « Monde », Pierre Henry, président de l’association France Fraternités."
La crise budgétaire doit inciter l’Allemagne à sortir de l’hypocrisie,https://img.lemde.fr/2022/03/04/0/106/3394/2263/110/73/60/0/1b4d573_1646390256966-488134.jpg,"Les magistrats de la Cour constitutionnelle de Karlsruhe ont invalidé, le 15 novembre, une manœuvre budgétaire controversée qui permettait de financer les réformes de Berlin. Cette décision fragilise la coalition et relance la question de l’endettement, au moment où celle-ci est posée au niveau européen."
"En Corée du Sud, les escroqueries au « jeonse », système d’accès au logement typique du pays, virent au casse-tête politique",https://img.lemde.fr/2023/11/21/0/0/8104/5402/110/73/60/0/aa3ed4f_5932726-01-06.jpg,Le gouvernement sud-coréen peine à proposer une solution adéquate aux victimes de plus en plus nombreuses de fraudes au système traditionnel et toujours populaire d’accès au logement.
"« Plus les élections européennes approchent, plus elles prennent l’allure d’un référendum pour ou contre l’UE »",https://img.lemde.fr/2023/11/22/0/0/5550/3700/110/73/60/0/86da7fe_5939779-01-06.jpg,"Longtemps protégée par ses institutions et la force du front républicain, la France apparaît aujourd’hui aussi vulnérable à l’extrême droite que quelques-uns de ses alliés européens, observe dans sa chronique Françoise Fressoz, éditorialiste au « Monde »."
Projet de loi sur l’immigration : « L’asile ne doit plus être l’instrument d’une importation continue de travailleurs dociles »,https://img.lemde.fr/2023/11/27/0/0/5119/3413/110/73/60/0/7df4d5c_5975270-01-06.jpg,"La philosophe et écrivaine Ayyam Sureau estime, dans une tribune au « Monde », qu’il serait plus pertinent de rétablir pour ceux qui désirent travailler en France le droit d’y séjourner pour ce motif au lieu de les humilier en les réduisant à des fraudeurs du droit d’asile, et ce alors que les députés entament l’examen du texte."
COP28 : « Les Emirats sont bien le lieu où mettre sur la table la question de la sortie du pétrole et du gaz »,https://img.lemde.fr/2023/11/23/0/0/3780/2520/110/73/60/0/0dbe428_1700752668127-pns-388297.jpg,"L’économiste Christian de Perthuis explique, dans une tribune au « Monde », que le reproche fait à la COP28 de laisser la part belle aux Etats pétroliers pourrait bien se transformer en occasion de poser clairement la question de la sortie des énergies fossiles."
Trois jeunes otages franco-israéliens ont été libérés par le Hamas,https://img.lemde.fr/2023/11/28/0/0/5120/3413/110/73/60/0/7d2b1f8_2023-11-28t011646z-1524455906-rc2yl4a1kq9k-rtrmadp-3-israel-palestinians-hostages.JPG,"Emmanuel Macron s’est dit « extrêmement heureux » après la libération d’Erez et Sahar Kalderon, 12 et 16 ans, et d’Eitan Yahalomi, 12 ans. Les trois adolescents font partie d’un groupe de onze otage du Hamas relâchés lundi soir en échange de la libération de 33 prisonniers palestiniens. La trêve a été prolongée de quarante-huit heures."
"Au Royaume-Uni, « l’effet “glacial” du Brexit sur les investissements »",https://img.lemde.fr/2020/12/23/0/1/4498/2999/110/73/60/0/847e72a_5924107-01-06.jpg,"Après six ans de bouleversements politiques dus à la sortie du pays de l’Union européenne, l’image économique de Londres est sévèrement abîmée, estime Eric Albert, journaliste au « Monde », dans sa chronique."
Guerre en Ukraine : quel est le rapport de force avant l’hiver ?,https://img.lemde.fr/2023/11/27/0/0/1800/1200/110/73/60/0/6518984_1701086500801-ukraine.png,"Après des mois d’enlisement de sa contre-offensive, l’armée ukrainienne a enregistré de récentes avancées sur la rive gauche du Dniepr. De quoi changer la dynamique d’une guerre qui dure depuis plus de vingt mois contre la Russie ? Réponse en podcast avec Cédric Pietralunga, journaliste au « Monde » chargé des questions de défense."
"COP28 : pour les Etats-Unis, la bataille du climat se gagnera avec les acteurs pétroliers et non contre eux",https://img.lemde.fr/2023/11/23/0/0/5328/3552/110/73/60/0/034cad6_1700761439690-063-1705117198.jpg,"Joe Biden ne se rendra pas à la 28ᵉ conférence mondiale sur le climat, qui s’ouvre jeudi 30 novembre à Dubaï, signe d’un changement de position du pays, à l’approche de l’élection présidentielle de 2024."
"En Afrique, le manque d’information météorologique accroît les risques climatiques",https://img.lemde.fr/2023/11/27/0/0/4173/2782/110/73/60/0/b21449d_5974857-01-06.jpg,"Le continent possède le réseau d’observation le moins dense de la planète, ce qui compromet sa capacité à anticiper les phénomènes extrêmes."
Biodiversité : une nouvelle stratégie nationale sans décision sur les pesticides ou l’agriculture,https://img.lemde.fr/2023/11/27/1/0/3250/2166/110/73/60/0/e332292_1701100160741-rea-278765-026.jpg,"Le gouvernement a présenté, lundi 27 novembre, la troisième édition de la stratégie nationale pour la biodiversité, déclinée en 40 mesures et 200 actions. Ces annonces n’ont pas convaincu l’ensemble des associations."
L’Ukraine et la Russie balayées par une « méga-tempête » qui a fait quatre morts et a laissé deux millions de personnes sans électricité,https://img.lemde.fr/2023/11/27/0/0/4681/3121/110/73/60/0/eeac101_5976826-01-06.jpg,"De la pluie, de la neige et des rafales de vent à plus de 100 kilomètres à l’heure sont encore attendues en Crimée, où l’état d’urgence a été décrété."
"Biodiversité : face à « l’effondrement », le gouvernement présente 40 mesures pour « inverser la tendance »",https://img.lemde.fr/2023/11/23/0/0/6000/4000/110/73/60/0/cd56684_5949134-01-06.jpg,"Le Comité national de la biodiversité, qui réunit 150 scientifiques, collectivités ou ONG, avait fustigé le projet de « stratégie nationale biodiversité » présenté en juillet."
"Le Pas-de-Calais placé en vigilance orange, de nouvelles crues redoutées",https://img.lemde.fr/2023/11/22/0/0/4024/2682/110/73/60/0/f329055_5939967-01-06.jpg,Les crues record des dernières semaines ont fait cinq blessés légers et de très importants dégâts matériels dans le département depuis le 6 novembre.
"« Changement climatique, désertification et perte de biodiversité, il est urgent d’adopter une approche coordonnée »",https://img.lemde.fr/2023/11/20/0/0/2398/1599/110/73/60/0/c2bff92_5924358-01-06.jpg,"Alain-Richard Donwahi, président de la COP15 contre la désertification, estime que les discussions pour la préservation de la planète, partagées entre le climat, la désertification et la biodiversité, pourtant étroitement liés, sont trop fragmentées."
"Réduction des émissions de gaz à effet de serre : « A la COP28, l’Europe doit tenir sa ligne verte »",https://img.lemde.fr/2023/11/16/1/0/8192/5461/110/73/60/0/35d3103_5892238-01-06.jpg,"Trente-six dirigeants d’entreprises « à impact » appellent, dans une tribune au « Monde », les représentants de l’Union européenne à la COP28 à promouvoir leur objectif commun de décarbonation."
"En Amérique du Sud, un printemps « historiquement chaud » accable les populations",https://img.lemde.fr/2023/11/26/0/0/5937/3958/110/73/60/0/d2b7fea_1700988702531-pga6580.jpg,"Des records de chaleur ont été battus ces dernières semaines, la température ressentie frôlant parfois les 60 °C. La conjonction du réchauffement climatique, du phénomène El Niño et de la déforestation en Amazonie est en cause."
"Un iceberg géant, de près de 4 000 kilomètres carrés, a commencé à se déplacer en Antarctique",https://img.lemde.fr/2023/11/25/0/813/5742/3828/110/73/60/0/54328aa_604dcad693c74a548c1096df36774ed6-0-5749021a6dc74f3b8a7def19cd135476.jpg,"Nommé « A23a », il s’agit d’un des plus grands icebergs du monde. Bloqué pendant trente ans, il a commencé à dériver sans que les scientifiques en connaissent la raison."
"Au Texas, l’enseignement du changement climatique dans le viseur des conservateurs",https://img.lemde.fr/2015/11/30/221/0/3556/2369/110/73/60/0/cb2c32e_18136-1v8v07q.jpg,"Le Conseil de l’éducation de l’Etat américain a voté, la semaine dernière, pour exclure des manuels scolaires de sciences du programme en raison d’une approche jugée trop « partiale » par les conservateurs."
Pollution de l’air : l’Etat condamné à 10 millions d’euros d’amende par le Conseil d’Etat,https://img.lemde.fr/2023/06/19/1/0/3500/2333/110/73/60/0/0fef65b_1687189439940-2017-01-23t120000z-44026301-lr1ed1n0udtju-rtrmadp-3-france-pollution-paris.JPG,"La plus haute juridiction administrative a relevé vendredi des dépassements significatifs des seuils de dioxyde d’azote à Paris et à Lyon entre juillet 2022 et juillet 2023, mais une amélioration dans les autres zones urbaines."
"Concilier économie et écologie, un défi impossible ?",https://img.lemde.fr/2023/09/27/624/0/3744/2496/110/73/60/0/b5f5057_1695806650687-voz-image-im-sm-105-54.jpg,"« La fabrique du savoir » (5/5). La préservation de la planète est-elle compatible avec la croissance ? Ou faudra-t-il forcément renoncer à l’une des deux ? Un podcast du « Monde », réalisé en partenariat avec l’Institut Balanitès."
"En République dominicaine, le bilan monte à 30 morts moins d’une semaine après les pluies torrentielles",https://img.lemde.fr/2023/11/19/0/0/6000/4000/110/73/60/0/661cb55_0c5072232e434aba9efe72f0497671d3-0-83b8bd49fabf4a01aa40efa44d217b18.jpg,"Le Centre des opérations d’urgence (COE) a déclaré jeudi dans un nouveau bulletin que, « en raison des fortes pluies, des inondations urbaines et rurales, de l’effondrement de ponts et d’un viaduc, une trentaine de personnes ont perdu la vie »."
Greenwashing : Greenpeace revendique la nullité de la « procédure-bâillon » de TotalEnergies,https://img.lemde.fr/2023/11/23/0/0/3823/2549/110/73/60/0/28258f9_1700743701162-000-33va4nn.jpg,"L’ONG écologiste est poursuivie en justice par la multinationale, après qu’elle l’a accusée de sous-estimer son bilan carbone. Elle dénonce une manœuvre visant à réduire la société civile au silence sur la question des énergies fossiles."
"La COP28 sera un « moment de vérité » pour l’industrie pétrolière et gazière, selon l’Agence internationale de l’énergie",https://img.lemde.fr/2023/11/22/0/24/3271/2181/110/73/60/0/26c4f92_1700675207947-903195.jpg,"Un rapport de l’AIE souligne que le secteur n’est, pour le moment, pas un « partenaire sérieux » dans la lutte contre le réchauffement climatique."
Le Parlement européen rejette un texte-clé du « Pacte vert » sur l’usage des pesticides,https://img.lemde.fr/2023/11/22/0/112/3177/2118/110/73/60/0/2fe2a1e_1700673046203-ap23295588381392.jpg,"En votant majoritairement contre la réglementation prévoyant une baisse de 50 % de l’usage des produits phytosanitaires d’ici à 2030, les eurodéputés ont sabordé, mercredi, l’un des éléments centraux du « Green Deal » et de son pendant agricole."
Comment nous devons transformer radicalement notre système énergétique,https://img.lemde.fr/2023/10/09/0/139/832/555/110/73/60/0/3ecf94d_1696848458995-scie-xx23-mei-dia-d-appel.png,"Electrification, développement des renouvelables, baisse de la consommation : la lutte contre le dérèglement climatique exige des changements majeurs au cours de la prochaine décennie."
Inondations dans les Hauts-de-France : au moins 550 millions d’euros de dégâts,https://img.lemde.fr/2023/11/22/0/0/4024/2682/110/73/60/0/935bdff_1700661624697-000-34497h4.jpg,La moitié du coût des inondations sera assumée par le régime d’indemnisation des catastrophes naturelles.
Les économistes du transport face à l’impasse du carbone,https://img.lemde.fr/2023/11/22/0/0/4537/3025/110/73/60/0/5c942ca_1700643962682-000-32ak6qt.jpg,La discipline attire de plus en plus de jeunes chercheurs. Ils ont créé une association pour réfléchir ensemble aux incitations possibles pour réduire les émissions de carbone.
"Une secte internationale de yoga démantelée, son gourou et quarante personnes arrêtés",https://img.lemde.fr/2023/11/28/0/0/2079/1386/110/73/60/0/4275e3c_5982955-01-06.jpg,"Les policiers ont démantelé mardi un réseau de la fédération de yoga Atman et placé en garde à vue quarante et une personnes, dont son chef spirituel, Gregorian Bivolaru, soupçonné d’abus de faiblesse, de viols, de traite des êtres humains et de « séquestration en bande organisée »."
Agnès Buzyn : « Qui peut penser qu’un hypothétique refus de soins décourage l’immigration clandestine ? »,https://img.lemde.fr/2023/11/28/0/0/4678/3118/110/73/60/0/7abdabb_1701183281750-000-33qz69b.jpg,"Voulue par le Sénat, la transformation de l’aide médicale d’Etat revient à faire peser la lutte contre l’immigration clandestine sur le budget des hôpitaux et sa responsabilité sur les médecins hospitaliers, en espérant qu’ils oublieront le serment d’Hippocrate, déplore, dans une tribune au « Monde », l’ancienne ministre de la santé."
Où placer les parcs éoliens et les aires marines protégées ? Emmanuel Macron lance le débat sur l’aménagement du littoral,https://img.lemde.fr/2023/11/28/0/6/7431/4954/110/73/60/0/085c1a4_1701180015826-bios-2057401.jpg,"Dans un discours prononcé mardi à Nantes, le chef de l’Etat a fait part de ses ambitions pour les usages des côtes françaises et invité le public à prendre part à la réflexion."
Nucléaire : les start-up se multiplient sur le marché des petits réacteurs,https://img.lemde.fr/2023/11/27/0/0/8256/5504/110/73/60/0/f3206a8_1701097852155-980863.jpg,"L’urgence climatique a donné un nouvel élan à l’industrie nucléaire à travers le monde, avec un nouveau champion : le « small modular reactor » (SMR). Mais toutes les initiatives ne seront pas viables."
"Au Burkina Faso, des djihadistes ont attaqué un détachement de l’armée dans une ville du Nord",https://img.lemde.fr/2022/01/24/0/255/2890/1927/110/73/60/0/a8c6d08_5394042-01-06.jpg,"Des assaillants ont par la suite été tués par les forces militaires du pays et « quelques » soldats « ont payé le sacrifice suprême pour tenir Djibo », a rapporté une source sécuritaire à l’Agence France-Presse."
L’influenceuse Poupette Kenza condamnée à une amende de 50 000 euros,https://img.lemde.fr/2023/11/28/86/16/1606/1071/110/73/60/0/5efa6a8_1701171619469-capture-da-ei-cran-2023-11-28-ai-12-40-04.png,"La répression des fraudes reproche à la star du réseau social Snapchat d’avoir dissimulé la « véritable intention commerciale » de certains de ses placements de produits, ainsi que d’avoir fait la promotion d’un « blanchisseur de dents » interdit en France."
Pourquoi les groupes de niveau au collège pourraient accroître les inégalités sans élever le niveau général,https://img.lemde.fr/2023/11/27/57/0/7268/4845/110/73/60/0/afda881_1701097189279-000-33rb7jh.jpg,"Le ministre de l’éducation nationale, Gabriel Attal, réfléchit à la création de groupes de niveau au collège pour améliorer les résultats. Une mesure qui risque, selon les chercheurs, d’accroître les inégalités sans élever le niveau général."
"Un foyer de grippe aviaire identifié, le gouvernement relève le risque de « négligeable » à « modéré »",https://img.lemde.fr/2023/11/14/1/0/3600/2400/110/73/60/0/44dc9fc_5d5daa9bebeb48668f6956a69dfd7ad0-1-642fa0bb370d4c99983f31cc2dee90ee.jpg,"Il existe également « une dynamique d’infection dans l’avifaune sauvage migratrice dans les pays voisins », a fait savoir le ministère de l’agriculture craignant de voir les infections « s’accroître en France »."
"Narcotrafic : devant le Sénat, le portrait d’une France où « aucun territoire n’est épargné »",https://img.lemde.fr/2023/11/28/0/0/5722/3814/110/73/60/0/3b1a4e5_1701167982825-953661.jpg,"Les premières auditions de la commission d’enquête sur l’impact du narcotrafic ont eu lieu lundi. Les faits d’homicides ou de tentatives d’homicides liés aux trafics de stupéfiants ont augmenté de 57 % depuis le début de l’année 2023, par rapport à 2022."
Facebook et Instagram payants : une plainte pour infraction au droit européen des données personnelles,https://img.lemde.fr/2023/11/27/0/0/5100/3400/110/73/60/0/aa6cbb7_3de8b461f19c457da58e1f6e2c9039fb-0-cf249c4a9a68482599bdfd35db8b2d07.jpg,"L’organisation NOYB a déposé une plainte auprès du gendarme autrichien des données personnelles, arguant que la décision de Meta de faire payer ses utilisateurs désireux de ne pas être pistés était contraire au droit européen."
"En direct, guerre en Ukraine : la poursuite de l’aide à Kiev est d’une importance « existentielle » pour l’Europe, déclare Olaf Scholz",https://img.lemde.fr/2023/11/28/0/55/5389/3593/110/73/60/0/556fdce_2023-11-28t095745z-1254649697-rc29m4ap8a0q-rtrmadp-3-germany-economy-budget-scholz.JPG,"Le chancelier allemand s’est exprimé devant les députés allemands, mardi, à Berlin, pour obtenir davantage de marge de manœuvre budgétaire. Après les Etats-Unis, l’Allemagne est le pays qui fournit l’aide la plus importante à l’Ukraine."
"Hausse modérée du prix des cigarettes, plus de lieux publics sans tabac, interdiction des puffs : le gouvernement présente son plan contre le tabagisme",https://img.lemde.fr/2023/11/17/0/0/5860/3906/110/73/60/0/5b10d1d_1700234764531-940190.jpg,"L’objectif est d’atteindre un prix du paquet de cigarettes à 13 euros à l’horizon 2027, avec une étape à 12 euros en 2025, a annoncé le ministre de la santé. Les « espaces sans tabac » vont être généralisés aux plages, forêts et parcs publics, ainsi qu’aux abords des établissements scolaires."
Retraites complémentaires : les partenaires sociaux disposés à trouver un compromis sur le dossier de l’Agirc-Arrco,https://img.lemde.fr/2023/11/27/31/0/6285/4190/110/73/60/0/12d72aa_1701099374046-000-336l4ta-1.jpg,Patronat et syndicats ont repris les discussions afin d’éviter une ponction de l’Etat dans la caisse de retraite complémentaire du privé.
"Guerre Israël-Hamas : à Gaza, une trêve fragile pour de nouvelles libérations d’otages",https://img.lemde.fr/2023/11/28/0/0/1599/1066/110/73/60/0/c42ee97_1701161202217-238715.jpg,"Deux jours supplémentaires de pause dans les combats ont été conclus entre Israël et le Hamas. Lundi onze otages, dont trois Franco-Israéliens, ont été échangés contre des détenus palestiniens."
Démantèlement d’un important groupe de rançongiciels en Ukraine,https://img.lemde.fr/2023/10/25/33/0/2000/1333/110/73/60/0/4b582b6_1698248550584-ransomware-illu-ordi-bombe.png,Une enquête conjointe de plusieurs polices européennes a permis d’arrêter les cinq responsables présumés d’un réseau opérant depuis plusieurs villes du pays.
La grève se poursuit au Centre Pompidou,https://img.lemde.fr/2023/11/17/0/0/5971/3980/110/73/60/0/0fc5c50_2023-11-17t153741z-791432441-rc22f4auhihm-rtrmadp-3-france-protests-beaubourg-museum.JPG,"Après six semaines de conflit, le personnel de l’établissement parisien, inquiet des conséquences de sa fermeture pour travaux de 2025 à 2030, se heurte au ministère de la culture, qui refuse de s’engager sur la non-externalisation des services et missions."
